age,menopause,tumor-size,inv-nodes,node-caps,deg-malig,breast,breast-quad,irradiat
6.938893903907228e-18,8.673617379884035e-18,1.214306433183765e-17,-0.04666666666666661,7.806255641895632e-18,0.08333333333333345,-4.336808689942018e-19,0.0,-0.19666666666666704
3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,-0.018333333333333323,8.673617379884035e-19,-0.07333333333333336,4.336808689942018e-19,0.0,-0.06833333333333344
3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,-0.018333333333333323,8.673617379884035e-19,-0.07333333333333336,4.336808689942018e-19,0.0,-0.06833333333333344
-3.469446951953614e-18,-2.8189256484623115e-17,-5.594483210025203e-17,-0.024999999999999935,-4.206704429243757e-17,0.40999999999999953,5.637851296924623e-18,-1.0842021724855044e-17,0.45499999999999935
3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,-0.018333333333333323,8.673617379884035e-19,-0.07333333333333336,4.336808689942018e-19,0.0,-0.06833333333333344
-3.469446951953614e-18,-3.903127820947816e-18,6.5052130349130266e-18,-0.043333333333333404,1.3010426069826053e-18,-0.22333333333333405,-3.903127820947816e-18,-3.903127820947816e-18,0.10666666666666663
6.938893903907228e-18,8.673617379884035e-18,1.214306433183765e-17,-0.04666666666666661,7.806255641895632e-18,0.08333333333333345,-4.336808689942018e-19,0.0,-0.19666666666666704
3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,-0.018333333333333323,8.673617379884035e-19,-0.07333333333333336,4.336808689942018e-19,0.0,-0.06833333333333344
3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,-0.018333333333333323,8.673617379884035e-19,-0.07333333333333336,4.336808689942018e-19,0.0,-0.06833333333333344
-3.469446951953614e-18,-3.903127820947816e-18,6.5052130349130266e-18,-0.043333333333333404,1.3010426069826053e-18,-0.22333333333333405,-3.903127820947816e-18,-3.903127820947816e-18,0.10666666666666663
3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,-0.018333333333333323,8.673617379884035e-19,-0.07333333333333336,4.336808689942018e-19,0.0,-0.06833333333333344
