age,menopause,tumor-size,inv-nodes,node-caps,deg-malig,breast,breast-quad,irradiat
-0.0030680412985384462,0.24639662662521006,0.10227580463048071,-0.007756971418857574,-0.008035167008638383,0.5728507352108135,-0.38528470183722674,-0.1072368707600981,0.058122173915617165
-0.002888633236289024,-0.2324452977348119,0.031184060173109172,-0.050539286974817514,-0.011834780666977168,-2.30418777346611,-0.40155564694665374,-0.06444042447023093,-0.06773568384698592
-0.0032737786881625653,-0.29901276199147103,0.10158059419132769,-0.01955251470208168,-0.0019370587635785341,0.5437356383213774,0.42347258956870065,-0.12211156552657484,-0.05050380639731884
-0.001164935017004609,0.19178416475653648,0.13921423482708634,0.01891561772674322,-0.007552435174584388,0.5128808074537665,-0.5428332430496812,-0.1303871795348823,-0.045225840605562555
-0.0006294586323201657,0.19877002268098296,0.12374374339357018,-0.021912706214934588,-0.00034420892130583526,0.6087675376562401,0.40618065699585715,0.4301222819881514,-0.02702059619128704
-0.001506331479176879,0.19178416475653648,0.14193295451812446,-0.08911139393225312,-0.007552435174584388,0.4942594305612147,-0.5428332430496812,-0.1303871795348823,-0.11554173853131942
-0.0022197438683360816,-0.2872662768792361,-0.4844528213294689,-0.005888943858444691,-0.002138491356745362,0.46161570695694537,0.41063019914319737,-0.10577140340581537,0.056010973821394146
-0.0032737786881625653,0.2256149578280747,0.10478306516539306,-0.009502338729798793,-0.0019370587635785341,0.5753309249645099,0.4000269999704324,-0.10936828590929508,-0.02393339594360441
-8.2324780523777e-05,0.21227079932577908,-0.06018036316614598,0.0029145994409918784,-0.0031188565446063875,0.6191460175532848,-0.4357046265434474,0.41866472275462,0.012031904770992696
-0.0011651485459879042,-0.25182748298160734,-0.7108655407011975,-0.11032336017116905,-0.007753867767751217,0.4127748575946316,-0.4738823209144175,-0.1292993965744972,-0.20022208268521355
-0.0032737786881625653,0.2256149578280747,0.10478306516539306,-0.009502338729798793,-0.0019370587635785341,0.5753309249645099,0.4000269999704324,-0.10936828590929508,-0.02393339594360441
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.002888633236289024,-0.2324452977348119,0.031184060173109172,-0.050539286974817514,-0.011834780666977168,-2.30418777346611,-0.40155564694665374,-0.06444042447023093,-0.06773568384698592
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.0017903720680624248,0.182763262251392,0.16507750776596367,0.017170250415802002,-0.001507472852244973,0.5153609972633422,0.5527418357087299,-0.1325185948051512,0.18298197052907197
-0.0032737786881625653,0.2256149578280747,0.10478306516539306,-0.009502338729798793,-0.0019370587635785341,0.5753309249645099,0.4000269999704324,-0.10936828590929508,-0.02393339594360441
-0.003230029698461294,0.17592127295210958,0.04444355209823698,0.03840764543041587,-0.011834780666977168,-2.357379951775074,-0.37708904917351904,-0.05169714487157762,-0.0010049074969720095
-0.0022197438683360816,0.21648789793252946,-0.5021238954609726,0.004161232113838196,-0.002138491356745362,0.4932109936000779,0.3871846095449291,-0.09622054846957326,0.07840667527168989
-0.0032737786881625653,-0.29901276199147103,0.10158059419132769,-0.01955251470208168,-0.0019370587635785341,0.5437356383213774,0.42347258956870065,-0.12211156552657484,-0.05050380639731884
-0.001383872088044882,0.15513960415497421,0.03237243397627026,-0.04893459565937519,0.0466295580426231,-2.0029018836654724,0.14583401965443044,-0.01839785144198686,-0.09611973743303678
-0.0011651485459879042,-0.25182748298160734,-0.7108655407011975,-0.11032336017116905,-0.007753867767751217,0.4127748575946316,-0.4738823209144175,-0.1292993965744972,-0.20022208268521355
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.002888633236289024,0.17592127295210958,0.03556660325732082,-0.04718922834843397,-0.011834780666977168,-2.436765819163993,-0.37708904917351904,-0.05169714487157762,-0.026305648455163463
-0.0021317685302346943,0.125812264746055,0.16842288664076477,0.24249425962567328,-0.001507472852244973,0.4653939743991941,0.5652087460039183,-0.1333878985233605,0.11266607198398561
-0.003409437760710716,-0.32614327820017935,0.10759664914570749,-0.030217514876276254,-0.008035167008638383,0.5226340720104053,-0.40975129961036144,-0.11998015035875141,0.04943082876037806
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.003615175150334835,-0.29901276199147103,0.11045754284597933,-0.031962882187217476,-0.0019370587635785341,0.5251142617454753,0.42347258956870065,-0.12211156552657484,-0.02520306533202529
-0.003615175150334835,0.2256149578280747,0.1136600138200447,-0.021912706214934588,-0.0019370587635785341,0.5567095483886078,0.4000269999704324,-0.10936828590929508,0.0013673451216891408
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.00019034900702536106,-0.14540195962414146,0.11380246228072792,-0.03388646822422743,0.49526438234839587,-1.6184934816043823,-0.29073561253375374,-0.041448257598094645,0.1954818207223434
-0.00028806217014789583,-0.26388704813551156,0.11399724940303713,-0.01955251470208168,-0.00034420892130583526,0.5957936275983229,0.4296262465941254,0.47934965236578136,-0.06671792405191809
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.0016109640058130025,0.10058002536185086,0.1364959345664829,-0.022262006513774395,-0.006486289277672768,-2.1892867725528777,0.5450115534756332,-0.10673375903628766,0.41944886498968115
-0.0030943706259131433,0.15513960415497421,0.0391495576640591,-0.04893459565937519,-0.007097622351720929,-2.4502115633059294,0.3922967178118415,-0.0538285600207746,-0.10836121765314602
-0.0030680412985384462,0.24639662662521006,0.10227580463048071,-0.007756971418857574,-0.008035167008638383,0.5728507352108135,-0.38528470183722674,-0.1072368707600981,0.058122173915617165
-0.0025611403305083515,-0.20973634745925665,-0.5274866052495781,0.3969952435605228,-0.002138491356745362,0.4298347165854648,0.4230971094383858,-0.10664070712402463,0.07091970361303539
-0.0032737786881625653,-0.29901276199147103,0.10158059419132769,-0.01955251470208168,-0.0019370587635785341,0.5437356383213774,0.42347258956870065,-0.12211156552657484,-0.05050380639731884
9.708328172564507e-05,0.14907633780501783,0.05755551661364734,-0.050231791138648986,-0.007637256695888936,-2.646267440766096,-0.38216384771279993,0.21500536566600204,-0.09285941385198385
-0.0032737786881625653,0.2256149578280747,0.10478306516539306,-0.009502338729798793,-0.0019370587635785341,0.5753309249645099,0.4000269999704324,-0.10936828590929508,-0.02393339594360441
0.0011379191093146802,0.12746409598737954,0.14607595298904927,0.22343500023707746,-0.004369367989711464,0.4800452377554029,-0.5603749518841505,0.5072199311619624,-0.03785785309388302
-0.0030680412985384462,-0.32614327820017935,0.09871970037929714,-0.017807147391140463,-0.008035167008638383,0.5412554485863075,-0.40975129961036144,-0.11998015035875141,0.024130087764933705
-0.0004237212426960468,-0.2910175643442199,0.12001330435741693,-0.030217514876276254,-0.004271312491036952,0.5746920616412535,-0.41482609814964233,0.4702526127221063,0.03320342463441193
-0.00028806217014789583,0.19877002268098296,0.11486679473891855,-0.009502338729798793,-0.00034420892130583526,0.627388913934119,0.40618065699585715,0.4301222819881514,-0.05232133725658059
-0.001164935017004609,-0.2547334077162668,0.13842501846607774,0.008865441754460334,-0.007552435174584388,0.47612027762457726,-0.5535854654014111,-0.13368466697633266,0.046804404739523305
-0.001164935017004609,0.19178416475653648,0.13921423482708634,0.01891561772674322,-0.007552435174584388,0.5128808074537665,-0.5428332430496812,-0.1303871795348823,-0.045225840605562555
-0.0008237520838156342,0.18932845370844006,-0.704108219865011,0.021802287623286246,-0.007753867767751217,0.4681567643163726,-0.4631300985626876,-0.12661583694629372,-0.23869614760624244
-0.002014006478711963,-0.3143967930879444,-0.46683479619794527,-0.004143576547503472,-0.00823659960180521,0.45709365264046936,-0.40211477225646375,-0.1036399881914258,0.09172889316920191
0.28068841747008266,-0.10984626143239438,0.12027964687440544,0.508941179299727,0.04997338474728167,-1.548442539065145,0.3024627677950775,-0.11493831279221922,0.8074139492691029
-0.0030680412985384462,0.24639662662521006,0.10227580463048071,-0.007756971418857574,-0.008035167008638383,0.5728507352108135,-0.38528470183722674,-0.1072368707600981,0.058122173915617165
-0.0032737786881625653,0.2231081140693277,0.027458777660503985,0.0011692321300506591,-0.002628682730719447,0.5654910023882985,0.4466505879140459,-0.10848190791904927,-0.04671183612663299
0.19488561762031167,-0.17622532828245313,-0.12728267603670246,-0.025386135485023262,-0.007544246441684663,-2.296054763076827,-0.27225535503588616,0.19447257661260664,-0.1338654385600239
0.0023805273696780203,0.17539419098757209,0.15936882432084531,0.017170250415802002,-0.584221382625401,0.4464160466985777,0.3525429373711813,0.47088248149026185,0.27580088495276867
-0.003409437760710716,-0.32614327820017935,0.10759664914570749,-0.030217514876276254,-0.008035167008638383,0.5226340720104053,-0.40975129961036144,-0.11998015035875141,0.04943082876037806
-0.0030943706259131433,0.15513960415497421,0.0391495576640591,-0.04893459565937519,-0.007097622351720929,-2.4502115633059294,0.3922967178118415,-0.0538285600207746,-0.10836121765314602
-0.003615175150334835,-0.29901276199147103,0.11045754284597933,-0.031962882187217476,-0.0019370587635785341,0.5251142617454753,0.42347258956870065,-0.12211156552657484,-0.02520306533202529
0.001029174141585827,-0.19420901653822512,-0.2356961173203308,-0.03991827892139554,-0.008038558862172068,-2.2294582054857166,-0.39362059052102266,0.14016483756713569,-0.03035543912090361
-0.0030680412985384462,0.23911573447287082,-0.06701719479635358,0.0029145994409918784,-0.005399104245007038,0.5670880285277963,-0.4306298280041665,-0.10635049276985228,0.032455728631466625
-0.0017905855970457196,-0.16280554922297596,-0.8488993548986037,0.3557632195390761,-0.0017089054454118013,0.4041372988419607,0.49006042221095414,-0.13230011553503573,-0.09720913897501304
0.00147931557148695,0.18441509349271656,0.14273057392798363,0.01891561772674322,-0.004369367989711464,0.5382706447783857,-0.5479080415889621,0.5039600422186777,0.032458044831873846
-0.0032737786881625653,-0.29901276199147103,0.10158059419132769,-0.01955251470208168,-0.0019370587635785341,0.5437356383213774,0.42347258956870065,-0.12211156552657484,-0.05050380639731884
